0,c655c3e58ac1-Hudep2_ATAC,820f2a06d086-Hudep2_D3_merged_CTCF.all,52c524063ad4-Hudep2_BCL11A,49dee89111ad-Hudep2_D0_GATA1.all,f53857d6a34e-HUDEP2_LRF_CHIP,3585bd3a8e16-Hudep2_D3_merged_GATA1.all,db7b6ad5ffef-Hudep2_D3_merged_KLF1.all,ac9bf7966583-Hudep2_D3_merged_LDB1.all,eafaa21ce305-Hudep2_D3_merged_TAL1.all
chr19:12997612-12997613,194.90200000000002,14.0451,6.5,26.0451,121.459,58.5328,38.7213,23.1926,29.2541
chr19:12997620-12997621,192.00799999999998,13.9303,6.51639,25.9016,123.209,58.0738,38.6189,22.9713,28.7008
chr19:12997623-12997624,190.213,13.9303,6.56557,25.8156,124.32799999999999,57.9016,38.5697,22.8238,28.5041
chr19:12997636-12997637,184.40200000000002,14.0287,6.778689999999999,25.541,127.99600000000001,57.5,38.4303,22.331999999999997,28.0697
chr19:12997652-12997653,180.074,14.290999999999999,7.04098,25.3443,130.816,57.5,38.3648,21.9385,28.1352
chr19:12997660-12997661,177.91,14.4221,7.17213,25.2459,132.225,57.5,38.332,21.7418,28.168000000000003
chr19:12997664-12997665,176.828,14.4877,7.2377,25.1967,132.93,57.5,38.3156,21.6434,28.1844
chr19:12997670-12997671,175.291,14.5984,7.37705,25.1311,134.16,57.5205,38.3033,21.4549,28.2049
chr19:12998016-12998017,1309.61,24.9262,52.5902,84.791,314.328,219.676,81.3811,51.3811,65.5369
chr19:12998053-12998054,1540.17,26.8934,64.2131,97.1107,342.55699999999996,263.652,88.8484,59.126999999999995,77.9467
chr19:12998054-12998055,1544.22,26.9344,64.3811,97.3566,343.074,264.51599999999996,88.9836,59.2705,78.2172
chr19:12998060-12998061,1568.52,27.1803,65.3893,98.83200000000001,346.17199999999997,269.705,89.7951,60.1311,79.8402
chr19:12998062-12998063,1576.61,27.2623,65.7254,99.3238,347.205,271.434,90.0656,60.418,80.3811
chr19:12998073-12998074,1619.14,27.7131,68.082,102.586,353.869,282.504,91.9795,62.4057,84.6352
chr19:12998477-12998478,1439.67,34.3279,61.291000000000004,185.75,375.48400000000004,429.44699999999995,91.5861,136.217,236.65599999999998
chr19:13001714-13001715,2176.85,72.459,747.684,28.7254,64.1352,65.7828,274.01599999999996,26.1025,27.459
chr19:13001758-13001759,2406.77,67.6844,888.455,30.3689,68.127,69.5082,324.246,24.1311,25.2418
chr19:13001775-13001776,2480.16,65.041,924.4630000000001,30.9057,69.7992,70.4467,341.49199999999996,23.4467,24.5492
chr19:13001824-13001825,2625.76,57.7705,884.828,31.4508,73.6844,72.3443,368.51199999999994,21.7787,24.9262
chr19:13001826-13001827,2630.77,57.3197,877.1310000000001,31.4672,73.8648,72.5082,369.537,21.7459,24.9508
chr19:13001840-13001841,2639.5,55.4344,830.59,31.5,74.4303,73.3689,372.119,21.8443,25.0
chr19:13030109-13030110,969.541,26.7254,64.8934,23.9057,70.9672,32.8115,221.865,24.4754,26.8443
chr19:13030117-13030118,1001.05,27.0205,68.1721,24.0369,71.3607,33.0738,226.488,24.7705,26.7131
chr19:13030243-13030244,1275.19,34.0533,82.2869,24.4098,72.8033,32.5,232.68,26.3033,25.0533
chr19:13040976-13040977,105.475,10.877,1.55328,5.40164,20.5533,0.9877049999999999,10.8156,5.450819999999999,2.25
chr19:13041038-13041039,127.352,14.2336,2.40574,5.03279,21.6393,0.75,8.62705,4.18852,2.32787
chr19:13041039-13041040,127.213,14.2459,2.41393,5.0082,21.6598,0.75,8.59426,4.17213,2.33197
chr19:13043969-13043970,188.36900000000003,8.5,10.9959,8.29508,29.2295,17.4098,14.2295,11.5,11.0246
chr19:13043980-13043981,197.56599999999997,8.54508,10.0041,8.340160000000001,30.3566,17.0041,15.1762,11.3648,11.25
chr19:13044081-13044082,218.18400000000003,9.25,7.647539999999999,11.1926,41.1352,9.95492,24.581999999999997,10.9467,11.0041
chr19:13044099-13044100,215.08599999999998,9.25,7.86885,11.8566,42.4631,9.5123,26.2049,11.2418,10.6352
chr19:13048309-13048310,304.316,13.9057,5.2950800000000005,16.6393,198.545,22.8402,27.6844,14.6639,14.1721
chr19:13048340-13048341,376.525,14.8525,7.79098,19.0492,220.578,27.5738,31.6434,14.5779,14.1721
chr19:13048813-13048814,2169.73,28.791,153.779,34.2213,247.373,84.5902,128.19299999999998,25.0,39.5697
chr19:13048818-13048819,2212.82,28.8525,158.697,34.3033,246.30700000000002,85.2254,130.857,25.0,39.5492
chr19:13048872-13048873,2465.28,31.4877,199.225,38.0738,230.27,98.8402,167.574,27.877,36.0574
chr19:13048929-13048930,2354.42,33.7992,233.88099999999997,40.6311,228.045,111.639,213.893,34.0246,31.9385
chr19:13048932-13048933,2345.49,33.8566,234.602,40.7131,228.053,111.85700000000001,216.47099999999998,34.2992,31.8402
chr19:13049140-13049141,1909.4,34.291,288.60200000000003,31.2254,204.332,84.5205,344.869,30.5533,42.1803
chr19:13049213-13049214,2237.63,40.5369,367.619,29.0287,197.80700000000002,74.7992,335.098,27.127,41.7377
chr19:13049216-13049217,2251.55,40.7951,370.20099999999996,28.9795,197.709,74.3934,334.287,27.0164,41.6516
chr19:13049220-13049221,2273.59,41.2254,374.19699999999995,28.877,197.541,73.6803,332.74199999999996,26.873,41.4795
chr19:13049237-13049238,2379.2,43.5492,392.209,28.0861,196.58599999999998,69.4016,322.164,26.5738,40.2172
chr19:13049256-13049257,2445.39,45.1844,402.721,27.3852,195.885,66.1311,313.365,26.6516,39.126999999999995
chr19:13049276-13049277,2516.47,47.1066,411.49199999999996,26.331999999999997,194.459,61.5697,300.861,26.877,37.2336
chr19:13049280-13049281,2531.21,47.5656,412.39300000000003,26.0041,193.918,60.2418,297.156,26.9754,36.5779
chr19:13049290-13049291,2533.22,47.8525,409.115,25.5533,192.93400000000003,58.6434,292.525,27.1803,35.5123
chr19:13049340-13049341,2436.25,49.3443,363.98400000000004,22.8893,187.537,48.6352,262.295,28.8607,30.6475
chr19:13049676-13049677,232.52900000000002,62.8279,11.8811,14.3033,92.5574,22.1352,73.8484,24.6434,17.8607
chr19:13049686-13049687,232.06099999999998,64.7295,11.2336,14.1803,90.8852,21.6926,71.0041,24.331999999999997,18.3361
chr19:13049700-13049701,237.053,66.5656,10.6025,14.123,89.9672,21.2336,68.5369,23.9877,19.0246
chr19:13049744-13049745,260.35200000000003,70.8074,8.63525,13.7951,85.0287,20.4549,60.0738,23.3525,20.5
chr19:13049779-13049780,279.348,69.5574,7.7336100000000005,13.4262,79.3934,20.4959,54.3975,23.4549,20.418
chr19:13051579-13051580,119.811,4.66803,2.25,26.2992,17.8648,22.1885,13.290999999999999,8.28689,3.2582
chr19:13051594-13051595,117.344,4.90984,2.25,26.9221,17.2254,22.1475,13.3525,8.35246,3.25
chr19:13051596-13051597,116.992,4.94262,2.25,26.9959,17.1434,22.1393,13.3607,8.360660000000001,3.25
chr19:13051597-13051598,116.816,4.95902,2.25,27.0328,17.1025,22.1352,13.3648,8.36475,3.25
chr19:13051671-13051672,87.0492,7.2623,2.2418,27.0697,15.0943,19.7705,13.0492,8.92623,3.47131
chr19:13051672-13051673,86.1393,7.32377,2.2377,26.9918,15.0738,19.6803,13.0287,8.93443,3.47951
chr19:13051681-13051682,78.3934,7.84426,2.20082,26.3115,14.9016,18.9098,12.8525,9.0,3.5491800000000002
chr19:13056578-13056579,1154.55,49.2049,113.926,48.0902,127.094,152.67600000000002,309.53700000000003,23.331999999999997,23.2336
chr19:13056602-13056603,1204.18,48.6885,123.475,45.9098,134.873,147.332,304.717,24.2172,25.3402
chr19:13057037-13057038,723.799,30.1352,11.6639,17.3074,182.68,31.1025,105.041,34.5287,23.8811
chr19:13057039-13057040,726.471,30.2336,11.7377,17.2582,182.31099999999998,31.0861,104.934,34.5041,23.8402
chr19:13057311-13057312,156.221,18.2008,8.20082,20.2213,73.2254,16.0287,47.8402,27.2828,17.6434
chr19:13057322-13057323,141.69299999999998,17.7336,7.721310000000001,20.6844,71.3402,15.5164,47.0492,27.541,18.1516
chr19:13057323-13057324,140.07399999999998,17.6762,7.659839999999999,20.7295,71.0943,15.4549,46.9385,27.5615,18.2008
chr19:13057324-13057325,138.455,17.6189,7.5983600000000004,20.7746,70.8484,15.3934,46.8279,27.581999999999997,18.25
chr19:13057325-13057326,136.836,17.5615,7.53689,20.8197,70.6025,15.332,46.7172,27.6025,18.2992
chr19:13057326-13057327,135.217,17.5041,7.475410000000001,20.8648,70.3566,15.2705,46.6066,27.623,18.3484
chr19:13057328-13057329,131.98,17.3893,7.352460000000001,20.9549,69.8648,15.1475,46.3852,27.6639,18.4467
chr19:13057332-13057333,127.92200000000001,17.2336,7.1803300000000005,21.0533,69.168,14.9836,46.0574,27.6967,18.5533
chr19:13058793-13058794,1045.59,23.9754,47.1434,95.5492,100.586,226.31099999999998,211.832,62.5738,92.9344
chr19:13058973-13058974,1896.59,29.8361,59.3484,116.50399999999999,109.87299999999999,296.877,296.689,94.209,110.62299999999999
chr19:13058974-13058975,1889.75,29.8402,58.8156,115.914,109.898,296.107,295.471,93.7582,110.455
chr19:13058985-13058986,1823.84,29.8033,54.082,110.611,110.066,288.635,283.926,89.37299999999999,108.62700000000001
chr19:13067004-13067005,175.275,16.2172,8.860660000000001,20.9672,30.1803,23.791,12.4303,13.3975,10.2869
chr19:13067047-13067048,196.537,16.9795,9.040980000000001,21.7295,31.877,24.8648,13.209000000000001,14.9385,11.0738
chr19:13067058-13067059,198.025,17.0697,8.860660000000001,21.8197,32.418,24.9098,13.3893,15.209000000000001,11.2992
chr19:13067080-13067081,197.574,17.3402,8.139339999999999,21.8648,34.3115,24.6393,14.1557,16.2459,11.8852
chr19:13067084-13067085,196.328,17.373,8.0082,21.8156,34.6066,24.5082,14.3033,16.4262,11.9344
chr19:13076276-13076277,725.512,402.533,7.88934,22.2541,141.721,37.3607,79.9426,34.8115,34.2869
chr19:13076316-13076317,830.8889999999999,440.795,7.03689,23.5984,151.016,43.9344,84.2377,37.2541,36.041
chr19:13076355-13076356,836.545,449.99199999999996,5.27459,23.1148,158.57399999999998,48.5082,83.1393,38.0,35.6148
chr19:13076362-13076363,831.352,449.504,4.9877,22.9426,159.463,48.9959,82.6803,38.0,35.4426
chr19:13076373-13076374,812.4060000000001,444.82,4.43852,22.4426,160.09,49.4672,81.3361,37.8197,34.9754
chr19:13076391-13076392,758.672,426.70099999999996,3.7090199999999998,21.2377,157.512,48.626999999999995,78.0738,37.0082,33.918
chr19:13076392-13076393,755.975,425.721,3.6844300000000003,21.1803,157.32,48.5533,77.918,36.9631,33.8689
chr19:13076393-13076394,753.279,424.74199999999996,3.65984,21.123,157.127,48.4795,77.7623,36.918,33.8197
chr19:13076528-13076529,461.111,236.58599999999998,4.57787,13.1844,116.34,41.5943,51.6926,29.7295,32.8566
chr19:13076610-13076611,390.832,172.22099999999998,5.92213,15.0943,105.71700000000001,39.0697,44.2295,28.1598,34.7418
chr19:13076642-13076643,326.443,145.23,5.96721,16.2213,100.92200000000001,35.1393,40.6434,26.7131,32.9303
chr19:13088775-13088776,430.889,210.533,10.0451,12.6844,58.4262,12.5984,25.5697,16.0861,10.0656
chr19:13088777-13088778,440.30699999999996,214.27900000000002,10.2254,12.7828,58.8607,12.8934,25.7582,16.1516,10.3279
chr19:13088783-13088784,461.098,222.52900000000002,10.6311,12.9795,59.8566,13.4959,26.1885,16.25,10.918
chr19:13088791-13088792,478.869,229.545,10.9918,13.1107,60.7746,13.9221,26.581999999999997,16.25,11.4426
chr19:13088844-13088845,571.545,273.074,13.2623,14.2623,67.6066,16.7172,28.7049,15.8402,14.3074
chr19:13088846-13088847,572.029,273.82,13.3033,14.3033,67.7951,16.7746,28.7213,15.8074,14.332
chr19:13088889-13088890,545.004,280.51599999999996,13.7541,14.918,70.2623,17.3402,28.0984,14.5943,14.3402
chr19:13094508-13094509,408.537,291.59,4.84016,14.4508,131.783,18.4795,80.6885,23.168000000000003,15.918
chr19:13094539-13094540,402.30699999999996,329.656,4.34016,13.4262,145.43,17.6025,80.0246,24.4959,16.6721
chr19:13094581-13094582,354.684,347.615,3.3524599999999998,11.8566,153.016,14.6107,75.2787,24.7541,15.6557
chr19:13094594-13094595,332.94699999999995,343.406,3.1926200000000002,11.4303,151.951,13.918,73.4139,24.4877,15.2828
chr19:13094596-13094597,329.602,342.75800000000004,3.16803,11.3648,151.787,13.8115,73.127,24.4467,15.2254
chr19:13140915-13140916,122.488,100.66,3.68033,8.44672,28.0041,9.81967,16.5041,6.87705,6.5
chr19:13140917-13140918,123.889,101.439,3.62295,8.520489999999999,28.0369,9.87705,16.5369,6.893439999999999,6.5
chr19:13140918-13140919,124.59,101.82799999999999,3.59426,8.55738,28.0533,9.90574,16.5533,6.9016399999999996,6.5
chr19:13140924-13140925,129.75799999999998,105.434,3.2582,8.860660000000001,28.2131,10.2008,16.5492,7.0123,6.45902
chr19:13144297-13144298,170.959,50.623000000000005,3.84426,11.5943,27.8852,13.9385,14.4795,9.82377,7.15574
chr19:13145051-13145052,493.102,138.44299999999998,11.6926,7.53689,48.9426,11.5492,28.0984,15.6803,7.606560000000001
chr19:13145143-13145144,684.0369999999999,133.02,15.9918,10.9385,42.791000000000004,11.7131,32.5533,16.3033,6.909839999999999
chr19:13163338-13163339,89.3033,5.68852,1.75,4.38934,19.8115,8.389339999999999,11.0164,6.32787,3.4836099999999997
chr19:13163348-13163349,95.7787,5.52459,1.75,4.59426,19.9754,8.59426,10.8934,6.36885,3.60656
chr19:13163350-13163351,97.0738,5.4918,1.75,4.63525,20.0082,8.63525,10.8689,6.37705,3.63115
chr19:13163366-13163367,107.434,5.229509999999999,1.75,4.9631099999999995,20.2705,8.96311,10.6721,6.44262,3.82787
chr19:13163370-13163371,110.50399999999999,5.163930000000001,1.7377,5.06557,20.3115,9.05328,10.6189,6.450819999999999,3.89344
chr19:13172036-13172037,143.619,38.2377,7.2541,9.9877,79.7459,11.7664,23.877,13.209000000000001,11.3074
chr19:13172108-13172109,179.451,62.0082,12.8975,11.4098,90.0574,14.2295,27.418000000000003,13.75,12.4303
chr19:13172366-13172367,687.898,171.98,13.0943,16.0205,95.7336,11.3484,34.0164,16.4795,12.8484
chr19:13172406-13172407,659.705,171.00400000000002,10.627,15.9467,90.0328,11.9016,30.9221,15.1885,13.0984
chr19:13172427-13172428,600.234,164.725,9.09426,15.709000000000001,84.1434,11.790999999999999,29.0328,14.5205,12.6844
chr19:13172431-13172432,581.656,162.447,8.7582,15.6516,82.459,11.7049,28.6107,14.4016,12.5082
chr19:13173287-13173288,25.2213,6.22131,7.0,7.102460000000001,19.3975,6.52869,9.57377,7.0,5.5
chr19:13173296-13173297,25.331999999999997,6.33197,7.0,7.028689999999999,19.4713,6.41803,9.610660000000001,7.0,5.5
chr19:13173297-13173298,25.3443,6.34426,7.0,7.02049,19.4795,6.40574,9.61475,7.0,5.5
chr19:13173300-13173301,25.3811,6.38115,7.0,6.9959,19.5041,6.36885,9.62705,7.0,5.5
chr19:13173301-13173302,25.3934,6.39344,7.0,6.9877,19.5123,6.35656,9.63115,7.0,5.5
chr19:13173303-13173304,25.418000000000003,6.41803,7.0,6.971310000000001,19.5287,6.33197,9.639339999999999,7.0,5.5
chr19:13173312-13173313,25.5287,6.52869,7.0,6.897539999999999,19.6025,6.22131,9.67623,7.0,5.5
chr19:13180522-13180523,2220.36,35.4426,193.676,236.93,192.357,498.89300000000003,134.221,172.877,287.225
chr19:13180532-13180533,2289.69,36.4262,210.143,256.48,198.889,534.738,142.131,191.32,302.578
chr19:13180585-13180586,2380.18,37.7377,248.30700000000002,314.775,216.398,648.9019999999999,165.672,250.00799999999998,341.332
chr19:13180592-13180593,2371.41,37.623000000000005,249.426,318.504,217.775,658.4839999999999,167.27900000000002,254.168,344.43
chr19:13180963-13180964,913.738,38.2623,30.918000000000003,73.0492,103.59,151.5,67.332,41.1107,81.9467
chr19:13180964-13180965,913.959,38.291,30.8934,72.6639,103.46700000000001,150.75,67.1066,40.8689,81.6557
chr19:13180967-13180968,914.623,38.376999999999995,30.8197,71.5082,103.098,148.5,66.4303,40.1434,80.7828
chr19:13183485-13183486,108.16799999999999,16.418,3.5655699999999997,5.5,27.2377,5.2623,9.81557,7.11885,4.57787
chr19:13183486-13183487,108.975,16.4754,3.56967,5.5,27.2213,5.27869,9.81967,7.11066,4.59836
chr19:13183614-13183615,153.607,21.1967,4.25,4.88115,26.25,4.57787,10.9344,6.5,8.040980000000001
chr19:13183616-13183617,153.156,21.1721,4.25,4.86475,26.25,4.5368900000000005,10.9426,6.5,8.098360000000001
chr19:13188289-13188290,915.709,32.2418,17.7295,84.75,125.82799999999999,250.15200000000002,83.3811,75.3648,96.5861
chr19:13190468-13190469,1123.54,38.4426,12.9549,21.791,89.0615,39.541,71.459,19.1967,17.9549
chr19:13190470-13190471,1131.45,38.3156,13.0041,21.6639,89.1721,39.3402,71.5041,19.1352,18.0041
chr19:13190473-13190474,1143.33,38.0451,13.0779,21.418000000000003,89.33200000000001,38.873000000000005,71.5041,19.0,18.0779
chr19:13190490-13190491,1171.09,36.8811,13.25,20.4754,89.6639,36.6762,71.0533,18.3975,18.25
chr19:13190513-13190514,1171.18,35.6557,13.25,19.627,89.5697,34.1311,70.0164,17.7377,18.25
chr19:13190672-13190673,702.3810000000001,28.2746,14.1639,15.7705,64.1475,19.7459,60.2705,15.2295,17.3238
chr19:13190693-13190694,672.2660000000001,26.873,13.5615,15.6516,60.6393,19.1066,59.3648,15.3484,18.1885
chr19:13193359-13193360,195.418,52.2828,1.7582,5.92213,20.2172,3.56967,14.9303,14.3197,7.5
chr19:13193367-13193368,200.40200000000002,53.8893,1.6598400000000002,5.85656,20.6107,3.7336099999999997,14.7664,14.4836,7.5
chr19:13193376-13193377,205.033,56.2131,1.57787,5.72541,21.5697,3.9467199999999996,14.4385,14.7541,7.44262
chr19:13200136-13200137,271.652,62.7582,0.459016,4.1803300000000005,29.041,4.75,10.9303,7.3196699999999995,6.05738
chr19:13200139-13200140,275.34,63.2008,0.49590200000000006,4.16803,29.0041,4.75,10.918,7.33197,6.15574
chr19:13200140-13200141,276.57,63.3484,0.508197,4.163930000000001,28.9918,4.75,10.9139,7.336069999999999,6.18852
chr19:13200176-13200177,322.295,68.7459,1.0368899999999999,4.01639,28.291,4.60656,10.6803,7.54098,7.4836100000000005
chr19:13200195-13200196,331.184,69.5697,1.3196700000000001,4.0,27.541,4.21721,10.4303,7.71311,7.92623
chr19:13200225-13200226,331.16,69.0287,1.7377,3.9508199999999998,26.1148,3.4549199999999995,9.91393,7.95902,8.39344
chr19:13200234-13200235,322.762,67.7254,1.87295,3.87705,25.4508,3.13115,9.63115,8.0,8.43852
chr19:13200235-13200236,321.71299999999997,67.5738,1.88115,3.86885,25.3975,3.10656,9.60656,8.0,8.43443
chr19:13204791-13204792,932.275,228.93900000000002,8.479510000000001,15.7213,157.0,18.1598,34.6598,18.0902,17.8484
chr19:13204798-13204799,936.578,228.68,8.39344,15.9508,157.0,18.1311,34.6311,18.1189,17.5615
chr19:13207191-13207192,592.352,39.8279,20.4549,10.0,116.742,10.4303,43.4713,14.2008,11.7008
chr19:13207196-13207197,603.91,40.8115,21.0697,10.0,118.21700000000001,10.4713,43.6352,14.3033,11.8033
chr19:13207224-13207225,674.3889999999999,46.8934,24.5533,9.91803,127.381,10.6598,44.7172,14.9795,12.4385
chr19:13207225-13207226,677.852,47.2049,24.6844,9.901639999999999,127.85700000000001,10.6598,44.7828,15.0205,12.4713
chr19:13207274-13207275,738.4630000000001,53.7295,25.3525,9.03689,138.209,10.2172,46.7582,16.0861,13.1967
chr19:13207278-13207279,737.168,54.123000000000005,25.1066,8.922130000000001,138.963,10.1189,47.0533,16.1352,13.2623
chr19:13207290-13207291,721.7660000000001,54.1557,24.2869,8.7418,139.422,9.90574,47.6107,16.0779,13.3361
chr19:13207291-13207292,720.291,54.1393,24.2172,8.729510000000001,139.43,9.889339999999999,47.6516,16.0697,13.3402
chr19:13207292-13207293,718.816,54.123000000000005,24.1475,8.717210000000001,139.439,9.87295,47.6926,16.0615,13.3443
chr19:13207293-13207294,717.34,54.1066,24.0779,8.70492,139.447,9.85656,47.7336,16.0533,13.3484
chr19:13207295-13207296,714.3889999999999,54.0738,23.9385,8.68033,139.463,9.82377,47.8156,16.0369,13.3566
chr19:13207668-13207669,220.611,19.0902,6.4959,7.799180000000001,98.6148,9.19262,33.8852,9.39754,13.0041
chr19:13207709-13207710,170.447,19.3197,6.57787,7.913930000000001,89.7787,7.602460000000001,30.0492,10.7254,13.5779
chr19:13207712-13207713,167.31099999999998,19.3811,6.602460000000001,7.92623,89.2746,7.5163899999999995,29.8279,10.8361,13.6025
chr19:13207725-13207726,148.488,19.918,6.782789999999999,7.97951,86.4262,7.217210000000001,28.4016,11.5615,13.7582
chr19:13207726-13207727,146.57,19.9836,6.80328,7.9836100000000005,86.1475,7.200819999999999,28.25,11.6393,13.7746
chr19:13207729-13207730,140.816,20.1803,6.86475,7.9959,85.3115,7.1516399999999996,27.7951,11.873,13.8238
chr19:13207913-13207914,53.9672,22.9754,10.3197,7.13934,69.8648,12.6926,20.291,17.5,13.0984
chr19:13207923-13207924,55.0,22.1721,10.2787,7.024589999999999,68.7008,12.9221,20.5123,17.4672,12.6967
chr19:13207924-13207925,55.123000000000005,22.0574,10.2746,7.0082,68.5082,12.9303,20.5492,17.459,12.627
chr19:13207967-13207968,57.0738,19.2459,10.25,6.606560000000001,62.6516,12.0697,21.6803,17.1066,10.3893
chr19:13207988-13207989,57.1107,17.5656,9.70492,6.26639,59.208999999999996,11.127,22.0,16.4549,9.59426
chr19:13208039-13208040,50.0205,15.0082,7.84426,5.586069999999999,54.0205,9.340160000000001,21.7541,14.5943,9.16803
chr19:13208836-13208837,1085.7,21.709,25.5779,15.918,224.459,17.75,83.1393,18.7213,19.3893
chr19:13212196-13212197,241.533,88.2418,4.55328,9.19262,165.209,8.69262,28.3566,14.25,8.54918
chr19:13212204-13212205,247.172,90.83200000000001,4.71721,9.32377,166.16,8.82377,28.6844,14.25,9.0082
chr19:13212206-13212207,248.582,91.4795,4.7582,9.35656,166.398,8.85656,28.7664,14.25,9.12295
chr19:13212207-13212208,249.287,91.8033,4.77869,9.37295,166.516,8.87295,28.8074,14.25,9.18033
chr19:13212252-13212253,273.48,106.41799999999999,5.38525,10.0205,166.545,9.38525,31.2377,13.9795,11.7172
chr19:13212447-13212448,110.71700000000001,72.8115,7.47951,10.1557,115.07799999999999,11.7295,29.623,9.92623,12.6762
chr19:13212448-13212449,110.18,72.5369,7.4877,10.1434,114.947,11.7377,29.5738,9.90574,12.6557
chr19:13212456-13212457,105.885,70.3402,7.55328,10.0451,113.898,11.8033,29.1803,9.7418,12.4918
chr19:13212463-13212464,102.12700000000001,68.418,7.61066,9.959019999999999,112.98,11.8607,28.8361,9.598360000000001,12.3484
chr19:13212464-13212465,101.59,68.1434,7.61885,9.94672,112.848,11.8689,28.7869,9.577869999999999,12.3279
chr19:13212480-13212481,90.5656,61.5861,7.75,9.70492,108.676,11.7295,27.6393,9.25,12.2705
chr19:13212485-13212486,89.459,60.6025,7.75,9.68443,107.734,11.6066,27.4754,9.25,12.3934
chr19:13212500-13212501,86.1393,57.6516,7.75,9.62295,104.906,11.2377,26.9836,9.25,12.7623
chr19:13212501-13212502,85.91799999999999,57.4549,7.75,9.61885,104.71700000000001,11.2131,26.9508,9.25,12.7869
chr19:13212509-13212510,84.1475,55.8811,7.75,9.58607,103.209,11.0164,26.6885,9.25,12.9836
chr19:13212551-13212552,69.4016,45.8484,6.96311,9.36885,92.9549,9.58197,24.9508,9.38115,12.8443
chr19:13212556-13212557,67.8238,44.9262,6.840160000000001,9.348360000000001,91.9713,9.43852,24.7869,9.401639999999999,12.7418
chr19:13212557-13212558,67.5082,44.7418,6.81557,9.34426,91.7746,9.409839999999999,24.7541,9.40574,12.7213
chr19:13213615-13213616,2383.2,55.0123,96.7541,386.561,222.94299999999998,925.93,231.984,208.418,521.803
chr19:13213653-13213654,2441.86,54.2172,101.16799999999999,437.705,250.25799999999998,1030.13,249.09,244.545,563.119
chr19:13213679-13213680,2456.3,52.3893,99.8893,457.648,269.93,1068.8,257.51599999999996,261.635,573.996
chr19:13213683-13213684,2452.36,52.082,99.2623,457.689,272.406,1068.82,257.959,262.307,572.992
chr19:13213726-13213727,2370.97,48.3443,90.4672,441.50800000000004,295.803,1036.54,257.189,258.209,547.697
chr19:13215294-13215295,239.803,50.1475,8.45492,14.4098,97.3361,6.63525,28.0492,11.7623,17.5
chr19:13215344-13215345,290.434,68.7336,9.2623,15.5123,110.08200000000001,5.85246,33.459,13.832,17.2951
chr19:13215355-13215356,302.066,73.0164,9.4877,15.7377,113.41799999999999,5.89754,34.541,14.418,17.2049
chr19:13215356-13215357,303.123,73.4057,9.5082,15.7582,113.721,5.90164,34.6393,14.4713,17.1967
chr19:13215469-13215470,415.131,139.385,10.6803,18.3197,156.295,10.4344,47.1639,20.2746,16.7705
chr19:13215480-13215481,422.119,146.869,10.1844,18.3648,159.045,11.0205,47.6148,20.3648,16.1393
chr19:13215481-13215482,422.311,147.061,10.1557,18.3525,159.049,11.0451,47.6025,20.3525,16.1066
chr19:13229740-13229741,242.016,8.33607,9.76639,13.0164,72.7705,4.59426,25.0451,12.6885,5.31148
chr19:13229768-13229769,249.705,8.45082,10.4549,13.7049,77.1311,5.05328,23.4385,13.6066,4.39344
chr19:13229801-13229802,240.41,7.975410000000001,9.83197,13.4754,81.623,5.64344,20.7828,15.5738,4.13115
chr19:13243426-13243427,432.926,11.9631,29.5533,18.7787,35.4467,20.5697,28.4303,12.9139,9.53689
chr19:13243433-13243434,468.635,12.0574,31.581999999999997,19.0369,35.7869,21.3607,29.0164,12.8279,9.672130000000001
chr19:13243435-13243436,475.119,12.0656,31.9508,19.0779,35.8279,21.4836,29.0902,12.8033,9.69672
chr19:13243436-13243437,478.361,12.0697,32.1352,19.0984,35.8484,21.5451,29.127,12.790999999999999,9.709019999999999
chr19:13243463-13243464,565.889,12.1803,37.1148,19.6516,36.4016,23.2049,30.123,12.459000000000001,10.041
chr19:13243473-13243474,603.668,12.2049,39.4016,19.8402,36.5082,24.081999999999997,30.5902,12.2705,10.0656
chr19:13243480-13243481,635.742,12.2049,41.4672,19.9549,36.4795,24.9713,31.0205,12.0697,9.979510000000001
chr19:13243496-13243497,657.184,12.1393,43.2377,19.8893,36.0861,26.0205,31.4139,11.8074,9.58607
chr19:13243512-13243513,678.627,12.0738,45.0082,19.8238,35.6926,27.0697,31.8074,11.5451,9.19262
chr19:13243513-13243514,679.967,12.0697,45.1189,19.8197,35.668,27.1352,31.831999999999997,11.5287,9.16803
chr19:13243521-13243522,689.459,12.0451,45.9467,19.7541,35.4221,27.8074,31.9795,11.3648,8.95492
chr19:13243524-13243525,691.635,12.0451,46.1926,19.6926,35.2746,28.2254,31.9795,11.2664,8.85656
chr19:13264517-13264518,301.693,53.5369,7.0163899999999995,11.8033,79.1434,10.7869,38.459,21.127,11.5164
chr19:13264535-13264536,298.217,52.5041,6.55328,11.75,79.3811,11.0,36.3852,21.5,11.1189
chr19:13264537-13264538,297.46299999999997,52.3484,6.52869,11.75,79.3975,11.0,36.2459,21.5,11.1025
chr19:13273775-13273776,1415.51,27.25,32.6311,16.4713,106.91,19.7869,91.3197,24.1721,17.4959
chr19:13273839-13273840,1722.38,27.6598,41.7295,17.4139,131.459,20.9959,107.795,23.0861,20.4877
chr19:13273841-13273842,1725.11,27.7008,41.8525,17.4303,132.205,21.0205,108.025,23.0697,20.5615
chr19:13273859-13273860,1749.75,28.0697,42.958999999999996,17.5779,138.918,21.2418,110.09,22.9221,21.2254
