0,92024215f23a-Hudep2_ATAC,affbc2d9abf4-Hudep2_D3_merged_CTCF.all,8f7d4ddd76c2-Hudep2_BCL11A,90efe2f7aab8-Hudep2_D0_GATA1.all,1b0ca6cb4e4f-HUDEP2_LRF_CHIP,760d624261bf-Hudep2_D3_merged_GATA1.all,5554c4452489-Hudep2_D3_merged_KLF1.all,de0bc4a36857-Hudep2_D3_merged_LDB1.all,d58686c01b68-Hudep2_D3_merged_TAL1.all
chr19:12997670-12997671,172.5,14.75,7.5,25.0,135.75,57.5,38.25,21.25,28.25
chr19:12998016-12998017,1363.01,25.2561,55.9878,87.0671,320.46299999999997,228.055,83.0305,53.0305,67.3841
chr19:12998053-12998054,1547.09,26.9634,64.5,97.5305,343.439,265.128,89.0793,59.372,78.4085
chr19:12998054-12998055,1553.11,27.0244,64.75,97.8963,344.207,266.415,89.2805,59.5854,78.811
chr19:12998060-12998061,1589.26,27.3902,66.25,100.09100000000001,348.81699999999995,274.134,90.4878,60.8659,81.2256
chr19:12998062-12998063,1601.3,27.5122,66.75,100.823,350.35400000000004,276.707,90.8902,61.2927,82.0305
chr19:12998073-12998074,1649.5,28.0,68.75,103.75,356.5,287.0,92.5,63.0,85.25
chr19:12998477-12998478,1466.5,34.0,62.5,188.5,382.0,434.25,92.5,138.0,239.0
chr19:13001714-13001715,2220.13,72.2561,768.933,28.9573,64.628,66.6524,281.524,25.7256,27.2561
chr19:13001758-13001759,2420.81,67.2256,898.311,30.4878,68.4329,69.6951,327.78,24.0122,25.0549
chr19:13001775-13001776,2481.25,65.25,940.75,31.0,69.75,70.5,343.0,23.5,24.25
chr19:13001824-13001825,2642.25,57.5,896.0,31.5,74.0,72.25,371.0,21.5,25.0
chr19:13001826-13001827,2642.25,57.5,896.0,31.5,74.0,72.25,371.0,21.5,25.0
chr19:13001840-13001841,2640.1,55.8902,845.0239999999999,31.5,74.3354,73.122,371.87199999999996,21.7683,25.0
chr19:13030109-13030110,987.793,26.8963,66.7927,23.9817,71.1951,32.9634,224.543,24.6463,26.7683
chr19:13030117-13030118,1034.67,27.3354,71.6707,24.1768,71.7805,33.3537,231.421,25.0854,26.5732
chr19:13030243-13030244,1279.49,34.0793,82.9756,24.4878,72.8293,32.5,234.11,26.3293,25.0793
chr19:13040976-13040977,105.0,10.75,1.5,5.5,20.5,1.0,11.0,5.5,2.25
chr19:13041038-13041039,128.134,14.1646,2.3597599999999996,5.170730000000001,21.5244,0.75,8.81098,4.28049,2.30488
chr19:13041039-13041040,127.927,14.1829,2.37195,5.13415,21.5549,0.75,8.7622,4.2561,2.31098
chr19:13043969-13043970,193.671,8.5,10.5671,8.2561,29.4634,17.4878,14.4634,11.5,11.2195
chr19:13043980-13043981,194.915,8.5061,10.4329,8.2622,29.6159,17.4329,14.5915,11.4817,11.25
chr19:13044081-13044082,219.738,9.25,7.5365899999999995,10.8598,40.4695,10.1768,23.7683,10.7988,11.189
chr19:13044099-13044100,215.128,9.25,7.86585,11.8476,42.4451,9.518289999999999,26.1829,11.2378,10.6402
chr19:13048309-13048310,314.28700000000003,13.9817,5.560980000000001,16.8293,201.128,23.372,28.1402,14.6829,14.1341
chr19:13048340-13048341,370.561,14.7195,7.5061,18.7073,218.299,27.061,31.2256,14.6159,14.1341
chr19:13048813-13048814,2226.49,28.872,160.256,34.3293,245.97,85.4268,131.701,25.0,39.5427
chr19:13048818-13048819,2290.6,28.9634,167.57299999999998,34.4512,244.38400000000001,86.37200000000001,135.665,25.0,39.5122
chr19:13048872-13048873,2494.5,31.75,201.75,38.5,228.25,100.0,170.0,28.0,35.75
chr19:13048929-13048930,2375.75,33.75,233.75,40.5,228.0,111.75,208.0,33.5,32.0
chr19:13048932-13048933,2365.36,33.7866,234.043,40.5732,228.018,111.787,210.90900000000002,33.7744,31.9451
chr19:13049140-13049141,1895.02,34.0061,283.835,31.3963,204.921,84.9573,344.62199999999996,30.7622,42.0854
chr19:13049213-13049214,2268.18,41.1037,373.287,28.9207,197.59099999999998,73.9085,333.31699999999995,26.8841,41.5488
chr19:13049216-13049217,2288.89,41.4878,377.12800000000004,28.8476,197.445,73.3049,332.11,26.7195,41.4207
chr19:13049220-13049221,2316.5,42.0,382.25,28.75,197.25,72.5,330.5,26.5,41.25
chr19:13049237-13049238,2357.96,43.0244,388.835,28.311,196.81099999999998,70.4512,324.988,26.5488,40.5671
chr19:13049256-13049257,2456.44,45.4573,404.476,27.2683,195.768,65.5854,311.89599999999996,26.6646,38.9451
chr19:13049276-13049277,2529.0,47.25,416.0,26.5,195.0,62.0,302.25,26.75,37.75
chr19:13049280-13049281,2529.3,47.2927,415.51199999999994,26.4329,194.854,61.7622,301.561,26.7805,37.5915
chr19:13049290-13049291,2532.29,47.7195,410.634,25.7622,193.39,59.3841,294.671,27.0854,36.0061
chr19:13049340-13049341,2459.42,49.2683,371.04900000000004,23.0793,187.86,49.4329,264.878,28.6707,30.7805
chr19:13049676-13049677,226.0,62.5,12.0,14.25,92.0,22.25,74.0,24.75,17.5
chr19:13049686-13049687,229.713,63.8659,11.5305,14.2073,91.3171,21.9085,72.1646,24.4939,18.0122
chr19:13049700-13049701,237.14,66.5976,10.5915,14.122,89.9512,21.2256,68.4939,23.9817,19.0366
chr19:13049744-13049745,259.0,70.7744,8.70122,13.8171,85.3476,20.4329,60.4146,23.3415,20.5
chr19:13049779-13049780,278.5,71.25,7.75,13.5,80.75,20.75,55.5,23.5,20.5
chr19:13051579-13051580,121.75,4.5,2.25,26.0,18.25,22.25,13.25,8.25,3.25
chr19:13051594-13051595,117.81700000000001,4.86585,2.25,26.8232,17.3354,22.1585,13.3415,8.341460000000001,3.25
chr19:13051596-13051597,117.29299999999999,4.914630000000001,2.25,26.9329,17.2134,22.1463,13.3537,8.353660000000001,3.25
chr19:13051597-13051598,117.03,4.939019999999999,2.25,26.9878,17.1524,22.1402,13.3598,8.359760000000001,3.25
chr19:13051671-13051672,84.0,7.5,2.25,27.0,15.0,19.5,13.0,9.0,3.5
chr19:13051672-13051673,84.0,7.5,2.25,27.0,15.0,19.5,13.0,9.0,3.5
chr19:13051681-13051682,82.6098,7.585369999999999,2.2378,26.8293,14.9756,19.3537,12.9634,9.0,3.5122
chr19:13056578-13056579,1145.75,49.5,112.25,48.75,125.0,154.5,311.75,23.0,22.5
chr19:13056602-13056603,1206.34,48.6585,123.89,45.8049,135.238,147.067,304.457,24.2622,25.4451
chr19:13057037-13057038,715.6519999999999,29.8354,11.439,17.4573,183.805,31.1524,105.366,34.6037,24.0061
chr19:13057039-13057040,719.628,29.9817,11.5488,17.3841,183.25599999999997,31.128,105.20700000000001,34.5671,23.9451
chr19:13057311-13057312,149.439,17.9939,7.9939,20.4512,72.4207,15.7988,47.5183,27.4207,17.8963
chr19:13057322-13057323,133.25,17.5,7.5,21.0,70.5,15.25,46.75,27.75,18.5
chr19:13057323-13057324,133.25,17.5,7.5,21.0,70.5,15.25,46.75,27.75,18.5
chr19:13057324-13057325,133.25,17.5,7.5,21.0,70.5,15.25,46.75,27.75,18.5
chr19:13057325-13057326,133.25,17.5,7.5,21.0,70.5,15.25,46.75,27.75,18.5
chr19:13057326-13057327,133.25,17.5,7.5,21.0,70.5,15.25,46.75,27.75,18.5
chr19:13057328-13057329,133.25,17.5,7.5,21.0,70.5,15.25,46.75,27.75,18.5
chr19:13057332-13057333,131.421,17.4085,7.3902399999999995,21.0183,70.0427,15.1585,46.5122,27.7317,18.5183
chr19:13058793-13058794,1022.09,23.7805,46.2988,94.3537,100.079,224.024,208.518,61.5732,92.4146
chr19:13058973-13058974,1903.25,30.0,59.0,116.25,110.0,297.75,297.5,94.75,111.25
chr19:13058974-13058975,1903.25,30.0,59.0,116.25,110.0,297.75,297.5,94.75,111.25
chr19:13058985-13058986,1858.95,29.8902,56.2561,113.104,110.037,292.665,289.927,91.75,109.787
chr19:13067004-13067005,176.75,16.2622,8.91463,21.0122,30.2073,23.872,12.4573,13.4695,10.3049
chr19:13067047-13067048,196.372,16.9695,9.06098,21.7195,31.8171,24.8598,13.189,14.9085,11.0488
chr19:13067058-13067059,198.585,17.1037,8.79268,21.8537,32.622,24.9268,13.4573,15.311,11.3841
chr19:13067080-13067081,200.537,17.2622,8.45122,21.9817,33.6098,24.9512,13.8049,15.8171,11.7683
chr19:13067084-13067085,198.683,17.311,8.2561,21.9085,34.0488,24.7561,14.0244,16.0854,11.8415
chr19:13076276-13076277,722.25,401.5,8.0,22.25,141.0,37.0,80.0,34.75,34.5
chr19:13076316-13076317,849.4939999999999,447.524,6.87195,23.8293,152.732,45.122,84.9634,37.6829,36.3049
chr19:13076355-13076356,834.555,449.805,5.164630000000001,23.0488,158.915,48.6951,82.9634,38.0,35.5488
chr19:13076362-13076363,826.829,449.079,4.7378,22.7927,160.238,49.4207,82.2805,38.0,35.2927
chr19:13076373-13076374,818.0,448.25,4.25,22.5,161.75,50.25,81.5,38.0,35.0
chr19:13076391-13076392,769.8539999999999,430.76199999999994,3.8109800000000003,21.4756,158.311,48.9329,78.7195,37.1951,34.122
chr19:13076392-13076393,765.841,429.305,3.7743900000000004,21.3902,158.024,48.8232,78.4878,37.128,34.0488
chr19:13076393-13076394,761.829,427.848,3.7378,21.3049,157.738,48.7134,78.2561,37.061,33.9756
chr19:13076528-13076529,461.5,240.75,4.5,13.0,117.0,41.75,52.25,29.75,32.5
chr19:13076610-13076611,384.409,169.22,6.0061,15.2622,105.213,38.8598,43.9146,28.0549,34.6159
chr19:13076642-13076643,332.695,147.659,6.0122,16.1463,101.37200000000001,35.6341,41.0183,26.878,33.1402
chr19:13088775-13088776,430.0,210.25,10.0,12.75,58.25,12.75,25.5,16.25,10.0
chr19:13088777-13088778,430.0,210.25,10.0,12.75,58.25,12.75,25.5,16.25,10.0
chr19:13088783-13088784,443.22,215.47,10.2683,12.8476,58.9329,13.0671,25.7927,16.25,10.3902
chr19:13088791-13088792,469.659,225.90900000000002,10.8049,13.0427,60.2988,13.7012,26.378,16.25,11.1707
chr19:13088844-13088845,570.896,272.073,13.2073,14.2073,67.3537,16.6402,28.6829,15.8841,14.2744
chr19:13088846-13088847,571.616,273.183,13.2683,14.2683,67.6341,16.7256,28.7073,15.8354,14.311
chr19:13088889-13088890,554.03,282.04900000000004,13.8171,14.939,70.4512,17.4451,28.3293,14.7622,14.4451
chr19:13094508-13094509,409.89599999999996,296.756,4.823169999999999,14.3659,133.567,18.5305,80.8415,23.372,16.122
chr19:13094539-13094540,405.75,326.927,4.445119999999999,13.5732,144.36,17.8963,80.4024,24.4329,16.7561
chr19:13094581-13094582,369.774,350.537,3.4634099999999997,12.1524,153.756,15.0915,76.5732,24.939,15.9146
chr19:13094594-13094595,337.43300000000005,344.274,3.2256099999999996,11.5183,152.171,14.061,73.7988,24.5427,15.3598
chr19:13094596-13094597,332.457,343.311,3.18902,11.4207,151.92700000000002,13.9024,73.372,24.4817,15.2744
chr19:13140915-13140916,127.787,103.604,3.4634099999999997,8.725610000000001,28.128,10.0366,16.628,6.939019999999999,6.5
chr19:13140917-13140918,129.872,104.762,3.37805,8.83537,28.1768,10.122,16.6768,6.9634100000000005,6.5
chr19:13140918-13140919,130.915,105.34100000000001,3.3353699999999997,8.890239999999999,28.2012,10.1646,16.7012,6.9756100000000005,6.5
chr19:13140924-13140925,133.0,106.5,3.25,9.0,28.25,10.25,16.75,7.0,6.5
chr19:13144297-13144298,170.93900000000002,50.6829,3.8292699999999997,11.5793,27.8902,13.9085,14.4695,9.79878,7.170730000000001
chr19:13145051-13145052,495.591,138.659,11.7256,7.554880000000001,48.9756,11.5732,28.1463,15.7073,7.5975600000000005
chr19:13145143-13145144,685.518,134.372,15.9268,10.8476,43.1159,11.8171,32.5793,16.3293,6.9878
chr19:13163338-13163339,85.6707,5.78049,1.75,4.27439,19.7195,8.274389999999999,11.0854,6.304880000000001,3.4146300000000003
chr19:13163348-13163349,95.3049,5.53659,1.75,4.579269999999999,19.9634,8.57927,10.9024,6.36585,3.5975599999999996
chr19:13163350-13163351,97.2317,5.4878,1.75,4.64024,20.0122,8.640239999999999,10.8659,6.37805,3.63415
chr19:13163366-13163367,112.646,5.09756,1.75,5.12805,20.4024,9.12805,10.5732,6.47561,3.9268300000000003
chr19:13163370-13163371,116.5,5.0,1.75,5.25,20.5,9.25,10.5,6.5,4.0
chr19:13172036-13172037,141.055,36.4024,6.7682899999999995,9.79878,78.5854,11.4695,23.6341,13.128,11.0915
chr19:13172108-13172109,181.43900000000002,63.2317,13.1524,11.4268,90.3293,14.2805,27.622,13.75,12.3963
chr19:13172366-13172367,703.335,173.86,12.8963,16.1524,96.0305,11.5793,33.7195,16.3476,13.0793
chr19:13172406-13172407,654.988,170.64,10.4451,15.9207,89.5,11.9146,30.7012,15.0976,13.0854
chr19:13172427-13172428,624.0,168.25,9.25,15.75,86.0,12.0,29.25,14.5,13.0
chr19:13172431-13172432,613.5,166.81099999999998,9.12805,15.7256,85.12200000000001,11.9268,29.0915,14.4756,12.878
chr19:13173287-13173288,25.1463,6.14634,7.0,7.1524399999999995,19.3476,6.6036600000000005,9.54878,7.0,5.5
chr19:13173296-13173297,25.311,6.310980000000001,7.0,7.042680000000001,19.4573,6.439019999999999,9.603660000000001,7.0,5.5
chr19:13173297-13173298,25.3293,6.329269999999999,7.0,7.0304899999999995,19.4695,6.420730000000001,9.609760000000001,7.0,5.5
chr19:13173300-13173301,25.3841,6.38415,7.0,6.9939,19.5061,6.36585,9.62805,7.0,5.5
chr19:13173301-13173302,25.4024,6.40244,7.0,6.9817100000000005,19.5183,6.34756,9.63415,7.0,5.5
chr19:13173303-13173304,25.439,6.439019999999999,7.0,6.957319999999999,19.5427,6.310980000000001,9.646339999999999,7.0,5.5
chr19:13173312-13173313,25.6037,6.6036600000000005,7.0,6.8475600000000005,19.6524,6.14634,9.70122,7.0,5.5
chr19:13180522-13180523,2259.75,36.0,200.5,243.0,195.0,509.75,136.75,178.0,294.0
chr19:13180532-13180533,2270.03,36.1463,203.81099999999998,247.628,196.335,518.3290000000001,138.59799999999998,182.57299999999998,296.945
chr19:13180585-13180586,2389.05,37.8537,247.17700000000002,311.006,215.00599999999997,639.22,164.049,245.805,338.20099999999996
chr19:13180592-13180593,2375.99,37.6829,248.84099999999998,316.555,217.055,653.476,166.43900000000002,251.99400000000003,342.811
chr19:13180963-13180964,915.195,38.4512,30.7561,70.5122,102.78,146.561,65.8476,39.5183,80.0305
chr19:13180964-13180965,915.5239999999999,38.4939,30.7195,69.939,102.598,145.445,65.5122,39.1585,79.5976
chr19:13180967-13180968,916.512,38.622,30.6098,68.2195,102.04899999999999,142.09799999999998,64.5061,38.0793,78.2988
chr19:13183485-13183486,102.45700000000001,16.0122,3.5365900000000003,5.5,27.3537,5.14634,9.786589999999999,7.176830000000001,4.432930000000001
chr19:13183486-13183487,103.65899999999999,16.0976,3.5426800000000003,5.5,27.3293,5.170730000000001,9.79268,7.164630000000001,4.46341
chr19:13183614-13183615,152.012,21.1098,4.25,4.823169999999999,26.25,4.432930000000001,10.9634,6.5,8.2439
chr19:13183616-13183617,151.341,21.0732,4.25,4.798780000000001,26.25,4.37195,10.9756,6.5,8.32927
chr19:13188289-13188290,902.2739999999999,32.1159,17.4146,83.4695,124.463,246.079,82.8354,74.5671,95.3476
chr19:13190468-13190469,1159.23,38.1098,13.1768,21.3841,89.5793,39.1341,71.8659,19.0488,18.1768
chr19:13190470-13190471,1171.0,38.0,13.25,21.25,89.75,39.0,72.0,19.0,18.25
chr19:13190473-13190474,1171.0,38.0,13.25,21.25,89.75,39.0,72.0,19.0,18.25
chr19:13190490-13190491,1171.07,37.128,13.25,20.6463,89.6829,37.189,71.2622,18.5305,18.25
chr19:13190513-13190514,1171.21,35.3049,13.25,19.3841,89.5427,33.4024,69.7195,17.5488,18.25
chr19:13190672-13190673,685.25,28.25,14.25,15.75,63.0,19.5,60.25,15.25,17.5
chr19:13190693-13190694,673.982,27.0549,13.6524,15.6646,60.9512,19.1585,59.4817,15.3354,18.0976
chr19:13193359-13193360,198.305,53.2134,1.7012200000000002,5.88415,20.4451,3.6646300000000003,14.8354,14.4146,7.5
chr19:13193367-13193368,205.72,55.6037,1.5548799999999998,5.78659,21.0305,3.9085400000000003,14.5915,14.6585,7.5
chr19:13193376-13193377,208.5,56.5,1.5,5.75,21.25,4.0,14.5,14.75,7.5
chr19:13200136-13200137,263.555,61.7866,0.37804899999999997,4.207319999999999,29.122,4.75,10.9573,7.292680000000001,5.84146
chr19:13200139-13200140,269.043,62.4451,0.43292700000000006,4.189019999999999,29.0671,4.75,10.939,7.310980000000001,5.9878
chr19:13200140-13200141,270.872,62.6646,0.45121999999999995,4.182930000000001,29.0488,4.75,10.9329,7.317069999999999,6.03659
chr19:13200176-13200177,325.75,69.25,1.0,4.0,28.5,4.75,10.75,7.5,7.5
chr19:13200195-13200196,330.726,69.5427,1.2926799999999998,4.0,27.622,4.2622,10.4573,7.695119999999999,7.8902399999999995
chr19:13200225-13200226,338.5,70.0,1.75,4.0,26.25,3.5,10.0,8.0,8.5
chr19:13200234-13200235,330.695,68.872,1.81098,3.9390199999999997,25.8537,3.3170699999999997,9.81707,8.0,8.469510000000001
chr19:13200235-13200236,329.134,68.6463,1.8231700000000002,3.9268300000000003,25.7744,3.2804900000000004,9.780489999999999,8.0,8.463410000000001
chr19:13204791-13204792,929.7260000000001,229.09099999999998,8.530489999999999,15.5854,157.0,18.1768,34.6768,18.0732,18.0183
chr19:13204798-13204799,936.128,228.707,8.402439999999999,15.9268,157.0,18.1341,34.6341,18.1159,17.5915
chr19:13207191-13207192,582.768,39.0122,19.9451,10.0,115.51799999999999,10.3963,43.3354,14.1159,11.6159
chr19:13207196-13207197,599.9630000000001,40.4756,20.8598,10.0,117.713,10.4573,43.5793,14.2683,11.7683
chr19:13207224-13207225,682.5,47.5,25.25,10.0,128.25,10.75,44.75,15.0,12.5
chr19:13207225-13207226,682.5,47.5,25.25,10.0,128.25,10.75,44.75,15.0,12.5
chr19:13207274-13207275,752.75,54.5,25.75,9.0,139.25,10.25,46.75,16.25,13.25
chr19:13207278-13207279,752.75,54.5,25.75,9.0,139.25,10.25,46.75,16.25,13.25
chr19:13207290-13207291,728.6039999999999,54.2317,24.6098,8.79878,139.384,9.981710000000001,47.4207,16.1159,13.3171
chr19:13207291-13207292,726.409,54.2073,24.5061,8.780489999999999,139.39600000000002,9.95732,47.4817,16.1037,13.3232
chr19:13207292-13207293,724.2130000000001,54.1829,24.4024,8.7622,139.409,9.93293,47.5427,16.0915,13.3293
chr19:13207293-13207294,722.018,54.1585,24.2988,8.7439,139.421,9.908539999999999,47.6037,16.0793,13.3354
chr19:13207295-13207296,717.628,54.1098,24.0915,8.70732,139.445,9.859760000000001,47.7256,16.0549,13.3476
chr19:13207668-13207669,214.32299999999998,18.6463,6.310980000000001,7.7622,97.0244,8.859760000000001,33.2195,9.286589999999999,13.189
chr19:13207709-13207710,165.604,19.4146,6.61585,7.932930000000001,89.0,7.4695100000000005,29.7073,10.8963,13.6159
chr19:13207712-13207713,160.939,19.5061,6.6524399999999995,7.951219999999999,88.25,7.3414600000000005,29.378,11.061,13.6524
chr19:13207725-13207726,148.5,19.75,6.75,8.0,86.25,7.0,28.5,11.5,13.75
chr19:13207726-13207727,148.5,19.75,6.75,8.0,86.25,7.0,28.5,11.5,13.75
chr19:13207729-13207730,148.5,19.75,6.75,8.0,86.25,7.0,28.5,11.5,13.75
chr19:13207913-13207914,54.56100000000001,22.5976,10.2927,7.085369999999999,69.4329,12.9085,20.372,17.5,12.9634
chr19:13207923-13207924,55.5,22.0,10.25,7.0,68.75,13.25,20.5,17.5,12.75
chr19:13207924-13207925,55.5,22.0,10.25,7.0,68.75,13.25,20.5,17.5,12.75
chr19:13207967-13207968,57.3537,18.7561,10.25,6.53659,61.5671,11.8598,21.8902,17.0366,9.969510000000001
chr19:13207988-13207989,57.2256,17.8415,9.86585,6.335369999999999,59.7378,11.311,22.0,16.6159,9.640239999999999
chr19:13208039-13208040,51.6159,15.1341,8.0122,5.62805,54.3354,9.44512,21.8171,14.7622,9.18902
chr19:13208836-13208837,1082.13,21.628,24.5793,15.7561,224.378,17.75,83.0854,18.8293,19.3354
chr19:13212196-13212197,240.329,87.689,4.51829,9.16463,165.00599999999997,8.66463,28.2866,14.25,8.45122
chr19:13212204-13212205,248.72,91.5427,4.7622,9.359760000000001,166.421,8.859760000000001,28.7744,14.25,9.13415
chr19:13212206-13212207,250.817,92.5061,4.823169999999999,9.408539999999999,166.774,8.908539999999999,28.8963,14.25,9.30488
chr19:13212207-13212208,251.86599999999999,92.9878,4.85366,9.43293,166.951,8.93293,28.9573,14.25,9.390239999999999
chr19:13212252-13212253,273.774,106.68299999999999,5.39024,10.0305,166.445,9.390239999999999,31.2927,13.9695,11.7622
chr19:13212447-13212448,111.37200000000001,73.1463,7.4695100000000005,10.1707,115.238,11.7195,29.6829,9.95122,12.7012
chr19:13212448-13212449,110.573,72.7378,7.4817100000000005,10.1524,115.04299999999999,11.7317,29.6098,9.92073,12.6707
chr19:13212456-13212457,104.18299999999999,69.4695,7.579269999999999,10.0061,113.48200000000001,11.8293,29.0244,9.67683,12.4268
chr19:13212463-13212464,98.5915,66.6098,7.664630000000001,9.87805,112.116,11.9146,28.5122,9.463410000000001,12.2134
chr19:13212464-13212465,97.7927,66.2012,7.676830000000001,9.859760000000001,111.921,11.9268,28.439,9.43293,12.1829
chr19:13212480-13212481,92.6707,63.4573,7.75,9.7439,110.47,11.9634,27.9512,9.25,12.0366
chr19:13212485-13212486,91.0244,61.9939,7.75,9.713410000000001,109.06700000000001,11.7805,27.7073,9.25,12.2195
chr19:13212500-13212501,86.0854,57.6037,7.75,9.62195,104.86,11.2317,26.9756,9.25,12.7683
chr19:13212501-13212502,85.7561,57.31100000000001,7.75,9.61585,104.579,11.1951,26.9268,9.25,12.8049
chr19:13212509-13212510,83.12200000000001,54.9695,7.75,9.56707,102.335,10.9024,26.5366,9.25,13.0976
chr19:13212551-13212552,69.1707,45.7134,6.945119999999999,9.36585,92.811,9.56098,24.9268,9.38415,12.8293
chr19:13212556-13212557,66.8232,44.3415,6.7622,9.33537,91.3476,9.347560000000001,24.6829,9.41463,12.6768
chr19:13212557-13212558,66.3537,44.0671,6.7256100000000005,9.32927,91.0549,9.30488,24.6341,9.42073,12.6463
chr19:13213615-13213616,2395.07,55.3841,98.7683,397.87199999999996,226.878,950.2869999999999,235.268,215.39,532.866
chr19:13213653-13213654,2443.63,54.1402,101.189,439.14599999999996,251.238,1032.93,249.622,245.665,564.091
chr19:13213679-13213680,2469.75,53.0,101.5,460.5,265.75,1074.5,257.5,262.25,578.5
chr19:13213683-13213684,2462.36,52.6098,100.54899999999999,459.305,268.579,1072.09,257.695,262.274,576.159
chr19:13213726-13213727,2394.0,49.0,91.75,448.25,294.75,1049.75,259.5,262.5,554.5
chr19:13215294-13215295,238.0,49.4878,8.43293,14.3659,96.9512,6.701219999999999,27.8293,11.7073,17.5
chr19:13215344-13215345,287.598,67.689,9.20732,15.4573,109.26799999999999,5.84146,33.1951,13.689,17.3171
chr19:13215355-13215356,304.902,74.061,9.54268,15.7927,114.23200000000001,5.90854,34.8049,14.561,17.1829
chr19:13215356-13215357,306.476,74.6402,9.57317,15.8232,114.68299999999999,5.914630000000001,34.9512,14.6402,17.1707
chr19:13215469-13215470,419.341,144.024,10.5244,18.4756,158.634,10.7073,47.6707,20.4695,16.5366
chr19:13215480-13215481,420.287,145.037,10.4573,18.4817,159.006,10.7866,47.7317,20.4817,16.4512
chr19:13215481-13215482,420.57300000000004,145.32299999999998,10.4146,18.4634,159.012,10.8232,47.7134,20.4634,16.4024
chr19:13229740-13229741,240.74400000000003,8.31707,9.652439999999999,12.9024,72.0488,4.51829,25.311,12.5366,5.46341
chr19:13229768-13229769,252.183,8.4878,10.6768,13.9268,78.5366,5.201219999999999,22.9207,13.9024,4.09756
chr19:13229801-13229802,240.122,7.9634100000000005,9.81098,13.4634,81.6829,5.65244,20.7378,15.6098,4.13415
chr19:13243426-13243427,423.25,12.0,29.0,18.75,35.5,20.5,28.5,13.0,9.5
chr19:13243433-13243434,442.543,12.0244,30.0976,18.872,35.622,20.8659,28.7195,12.9268,9.57317
chr19:13243435-13243436,452.189,12.0366,30.6463,18.9329,35.6829,21.0488,28.8293,12.8902,9.609760000000001
chr19:13243436-13243437,457.01199999999994,12.0427,30.9207,18.9634,35.7134,21.1402,28.8841,12.872,9.62805
chr19:13243463-13243464,587.238,12.2073,38.3293,19.7866,36.5366,23.6098,30.3659,12.378,10.122
chr19:13243473-13243474,621.0,12.25,40.25,20.0,36.75,24.25,30.75,12.25,10.25
chr19:13243480-13243481,622.994,12.2439,40.4146,19.9939,36.7134,24.3476,30.7866,12.2256,10.2134
chr19:13243496-13243497,654.896,12.1463,43.0488,19.8963,36.128,25.9085,31.372,11.8354,9.62805
chr19:13243512-13243513,686.799,12.0488,45.6829,19.7988,35.5427,27.4695,31.9573,11.4451,9.04268
chr19:13243513-13243514,688.793,12.0427,45.8476,19.7927,35.5061,27.5671,31.9939,11.4207,9.0061
chr19:13243521-13243522,702.75,12.0,47.0,19.75,35.25,28.25,32.25,11.25,8.75
chr19:13243524-13243525,702.75,12.0,47.0,19.75,35.25,28.25,32.25,11.25,8.75
chr19:13264517-13264518,303.372,53.6768,6.8414600000000005,11.7683,79.2134,10.9268,37.8293,21.372,11.3415
chr19:13264535-13264536,300.884,53.0549,6.6402399999999995,11.75,79.3232,11.0,36.878,21.5,11.1768
chr19:13264537-13264538,299.762,52.8232,6.6036600000000005,11.75,79.3476,11.0,36.6707,21.5,11.1524
chr19:13273775-13273776,1419.75,27.25,32.75,16.5,106.25,20.0,91.0,24.25,17.5
chr19:13273839-13273840,1715.37,27.5549,41.4146,17.372,129.549,20.9329,107.20700000000001,23.128,20.2988
chr19:13273841-13273842,1719.44,27.6159,41.5976,17.3963,130.659,20.9695,107.54899999999999,23.1037,20.4085
chr19:13273859-13273860,1756.1,28.1646,43.2439,17.6159,140.64600000000002,21.2988,110.62200000000001,22.8841,21.3963
chr19:13273872-13273873,1778.5,28.5,44.25,17.75,146.75,21.5,112.5,22.75,22.0
chr19:13273927-13273928,1559.25,29.75,40.5,17.5,167.5,20.0,110.25,21.75,23.25
chr19:13273928-13273929,1559.25,29.75,40.5,17.5,167.5,20.0,110.25,21.75,23.25
chr19:13283350-13283351,259.268,10.5122,6.36585,18.3963,39.5488,19.1463,14.0061,6.39024,4.7622
chr19:13305557-13305558,115.72,146.17700000000002,2.0,12.0915,25.2256,8.17073,14.5,11.0366,11.0793
chr19:13305595-13305596,109.402,135.189,2.0,12.1524,24.2622,7.8597600000000005,14.5976,12.2378,10.3171
chr19:13305596-13305597,109.146,134.591,2.0,12.1463,24.2317,7.835369999999999,14.6037,12.2683,10.2744
chr19:13323773-13323774,217.5,57.25,0.5,5.75,25.25,4.0,11.25,7.5,4.5
chr19:13323782-13323783,220.683,58.3659,0.5365850000000001,5.75,25.5976,4.03659,11.4146,7.5365899999999995,4.71951
chr19:13323850-13323851,249.22,74.4207,1.5122,5.4939,30.7683,4.62805,14.3963,8.38415,8.268289999999999
chr19:13323853-13323854,247.537,74.6951,1.5853700000000002,5.457319999999999,30.878,4.64634,14.5244,8.43902,8.37805
chr19:13323856-13323857,245.854,74.9695,1.6585400000000001,5.420730000000001,30.9878,4.664630000000001,14.6524,8.4939,8.4878
chr19:13323859-13323860,244.171,75.2439,1.7317099999999999,5.38415,31.0976,4.682930000000001,14.7805,8.54878,8.597560000000001
chr19:13323868-13323869,239.122,76.0671,1.9512200000000002,5.27439,31.4268,4.7378,15.1646,8.713410000000001,8.92683
