0,Hudep2_ATAC,Hudep2_D3_merged_CTCF.all,Hudep2_BCL11A,Hudep2_D0_GATA1.all,HUDEP2_LRF_CHIP,GM12878_ATAC,Hudep2_D3_merged_GATA1.all,Hudep2_D3_merged_KLF1.all,Hudep2_D3_merged_LDB1.all,Hudep2_D3_merged_TAL1.all
chr19:12983843-12984044,213.455,9.34453,55.9167,7.49627,22.9776,16.199,8.398010000000001,24.4851,11.1119,6.0572099999999995
chr19:12983847-12984048,215.296,9.28483,55.9565,7.49627,23.0274,16.1493,8.422889999999999,24.5249,11.1965,6.06219
chr19:12983854-12984055,215.75099999999998,9.152989999999999,55.2226,7.44527,23.0883,15.9813,8.46642,24.449,11.3346,6.08706
chr19:12994537-12994738,317.46,19.6468,18.8806,18.6505,45.5,9.17164,28.1082,77.255,21.7488,19.0435
chr19:12994539-12994740,320.57,19.7413,19.0871,18.6953,45.6791,9.18408,28.1978,77.6182,21.7886,19.1654
chr19:12994541-12994742,323.67900000000003,19.8358,19.2935,18.74,45.8582,9.19652,28.2873,77.9813,21.8284,19.2873
chr19:12994542-12994743,325.23400000000004,19.8831,19.3968,18.7624,45.9478,9.202739999999999,28.3321,78.1629,21.8483,19.3483
chr19:12994543-12994744,326.789,19.9303,19.5,18.7848,46.0373,9.208960000000001,28.3769,78.3445,21.8682,19.4092
chr19:12994544-12994745,328.343,19.9776,19.6032,18.8072,46.1269,9.21517,28.4216,78.5261,21.8881,19.4701
chr19:12994545-12994746,329.898,20.0249,19.7065,18.8296,46.2164,9.22139,28.4664,78.7077,21.908,19.5311
chr19:12994588-12994789,378.546,20.9614,22.6169,19.0224,49.4614,9.63557,28.7214,83.7077,22.4776,21.8719
chr19:12994631-12994832,390.736,20.9017,23.3905,18.2276,52.1107,9.9092,27.5236,84.8818,22.541,23.1953
chr19:12994637-12994838,390.69199999999995,20.8495,23.398000000000003,18.0709,52.45399999999999,9.93905,27.2923,84.8669,22.5261,23.3296
chr19:12994639-12994840,390.67699999999996,20.8321,23.4005,18.0187,52.5684,9.949,27.2152,84.8619,22.5211,23.3744
chr19:12994645-12994846,390.63199999999995,20.7799,23.408,17.8619,52.9117,9.978860000000001,26.9838,84.84700000000001,22.5062,23.5087
chr19:12994648-12994849,390.60900000000004,20.7537,23.4117,17.7836,53.0833,9.993780000000001,26.8682,84.8396,22.4988,23.5759
chr19:12994649-12994850,390.602,20.745,23.4129,17.7575,53.1405,9.99876,26.8296,84.8371,22.4963,23.5983
chr19:12994650-12994851,390.056,20.7164,23.3993,17.7189,53.2065,10.0075,26.796,84.7848,22.4863,23.5995
chr19:12995812-12996013,1443.88,33.3495,156.97899999999998,13.5846,88.6766,27.5684,22.0833,80.7562,23.5535,32.8595
chr19:12995816-12996017,1459.44,33.6729,158.178,13.5896,88.9254,28.1206,22.4266,81.2537,23.7077,32.954
chr19:12995870-12996071,1628.87,39.1144,168.447,14.0149,93.0672,36.4303,26.4515,87.6393,26.0299,34.2052
chr19:12995979-12996180,1562.59,58.2687,130.56,17.092,104.775,55.8371,28.5149,94.7811,29.9677,33.6928
chr19:12996026-12996227,1367.35,67.2289,101.501,18.5037,107.566,61.3706,27.0398,93.1455,29.9353,32.7177
chr19:12996072-12996273,1130.14,74.7799,73.2015,19.5149,107.975,62.5448,25.5112,88.2711,28.5498,31.4303
chr19:12996311-12996512,485.995,124.455,13.5908,21.4565,120.42200000000001,51.0485,24.0485,61.5386,20.0,21.7786
chr19:12996336-12996537,487.58099999999996,128.808,13.2488,21.2388,123.531,52.3856,24.546,61.8806,20.2488,20.7525
chr19:12996347-12996548,488.279,130.724,13.0983,21.143,124.899,52.9739,24.7649,62.0311,20.3582,20.301
chr19:12996399-12996600,458.14099999999996,128.505,12.0672,20.4453,125.698,52.2799,25.9204,62.1754,21.7351,18.5908
chr19:12996592-12996793,220.15,60.8769,4.64303,23.0846,117.162,24.2438,37.3595,51.1269,19.6269,29.0933
chr19:12996598-12996799,215.733,58.9366,4.48632,23.3159,117.557,23.5274,38.1281,50.791000000000004,19.4851,29.7649
chr19:12996666-12996867,205.61900000000003,43.6107,3.5634300000000003,27.3968,127.583,18.8445,50.7699,50.4291,21.342,38.3818
chr19:12996668-12996869,206.08700000000002,43.2699,3.54851,27.5634,127.984,18.7724,51.2301,50.5012,21.4639,38.6604
chr19:12996719-12996920,219.78400000000002,34.9291,3.24005,32.5211,138.112,17.3881,63.74,53.4478,25.3346,46.4664
chr19:12997044-12997245,712.74,18.8022,31.5261,134.262,246.90200000000002,12.7363,303.27,103.027,87.4813,146.826
chr19:12997158-12997359,656.316,19.6269,30.5784,134.09,227.703,10.5709,302.14099999999996,92.8607,89.0112,148.856
chr19:12997423-12997624,189.641,16.0771,6.657960000000001,29.75,112.301,7.6592,78.495,43.9353,28.1903,43.5012
chr19:12997430-12997631,190.99,15.8769,6.64925,29.245,112.56200000000001,7.78109,76.4055,43.4129,27.6505,42.0299
chr19:12997440-12997641,192.918,15.5908,6.636819999999999,28.5236,112.935,7.95522,73.4204,42.6667,26.8794,39.9279
chr19:12997460-12997661,194.54,15.1978,6.66667,27.4876,114.73,8.21269,68.7687,41.5087,25.6281,36.6455
chr19:12997464-12997665,194.45,15.152999999999999,6.681589999999999,27.3632,115.277,8.24751,68.102,41.3445,25.4391,36.1729
chr19:12997466-12997667,194.405,15.1306,6.68905,27.301,115.551,8.26493,67.7687,41.2624,25.3445,35.9366
chr19:12997512-12997713,192.07299999999998,14.7388,7.02239,26.1269,122.613,8.60821,61.2873,39.602,23.2475,31.2463
chr19:12997520-12997721,191.00900000000001,14.7289,7.151739999999999,26.0473,124.185,8.638060000000001,60.74,39.4229,22.9291,30.7985
chr19:12997523-12997724,190.609,14.7251,7.20025,26.0174,124.775,8.64925,60.5348,39.3557,22.8097,30.6306
chr19:12997536-12997737,188.87900000000002,14.709000000000001,7.41045,25.8881,127.33,8.69776,59.6455,39.0647,22.2923,29.903000000000002
chr19:12997552-12997753,187.06,14.7512,7.70522,25.7923,130.654,8.766169999999999,58.7512,38.8085,21.6729,29.0883
chr19:12997560-12997761,186.761,14.9204,7.934080000000001,25.8918,132.624,8.80597,58.8905,38.9577,21.4341,28.949
chr19:12997564-12997765,186.612,15.005,8.04851,25.9415,133.609,8.82587,58.9602,39.0323,21.3147,28.8794
chr19:12997570-12997771,186.388,15.1318,8.22015,26.0162,135.08700000000002,8.85572,59.0647,39.1443,21.1356,28.7749
chr19:12997916-12998117,1246.23,25.2463,49.2313,84.8072,310.866,10.9602,219.185,80.8881,50.7376,68.1878
chr19:12997953-12998154,1421.15,26.1841,59.5808,94.8358,334.555,11.005,253.195,87.3619,57.5883,79.6007
chr19:12997954-12998155,1422.68,26.2027,59.7276,95.0572,335.042,11.0062,253.922,87.5025,57.7388,79.9366
chr19:12997960-12998161,1431.84,26.3147,60.6082,96.3856,337.968,11.0137,258.28,88.3458,58.6418,81.9515
chr19:12997962-12998163,1434.89,26.351999999999997,60.9017,96.8284,338.94300000000004,11.0162,259.733,88.6269,58.9428,82.6231
chr19:12997973-12998174,1451.7,26.5572,62.5162,99.2637,344.306,11.0299,267.723,90.1729,60.5983,86.3172
chr19:12998377-12998578,1258.1,33.0771,52.6779,171.59799999999998,359.3,13.9726,398.358,87.6679,124.551,216.40200000000002
chr19:13001614-13001815,2112.89,69.3607,713.2539999999999,28.505,64.8905,150.447,63.9042,271.59,26.1045,26.9154
chr19:13001658-13001859,2355.64,66.1617,814.448,29.9279,68.1057,179.55599999999998,68.3333,314.034,24.4378,26.0945
chr19:13001675-13001876,2417.61,64.2799,822.3560000000001,30.2873,69.3109,187.252,69.6231,326.551,23.9303,25.7774
chr19:13001724-13001925,2529.04,58.3184,798.8910000000001,30.9602,71.7488,203.04,72.1654,351.665,23.1667,24.9167
chr19:13001726-13001927,2530.81,58.0547,796.047,30.9726,71.806,203.418,72.2201,352.235,23.1642,24.8843
chr19:13001740-13001941,2543.17,56.208999999999996,776.1439999999999,31.0597,72.2065,206.065,72.6032,356.223,23.1468,24.658
chr19:13030009-13030210,967.4580000000001,27.1157,64.1269,24.0323,69.801,58.6716,32.2948,214.679,24.3097,26.5398
chr19:13030017-13030218,994.7710000000001,27.5734,66.2363,24.1119,70.2189,61.1692,32.444,218.082,24.5187,26.4701
chr19:13030143-13030344,1188.33,32.4726,75.6368,23.5684,73.3557,79.1741,33.0945,223.11900000000003,26.0659,25.3408
chr19:13040876-13041077,95.49,10.3868,1.64055,4.59701,20.8308,10.8731,1.08582,10.0634,5.47015,2.3731299999999997
chr19:13040938-13041139,109.603,12.8147,2.16169,4.50373,21.3968,11.5299,0.939055,8.531089999999999,4.376869999999999,2.3607
chr19:13040939-13041140,109.694,12.8458,2.16915,4.49751,21.4055,11.5323,0.939055,8.50124,4.3607,2.36194
chr19:13043869-13044070,181.845,8.63682,10.8955,8.878110000000001,31.0311,13.8271,15.4303,15.7239,11.2388,10.3993
chr19:13043880-13044081,187.153,8.67786,10.4851,8.94652,31.7425,14.1828,15.2251,16.2985,11.1978,10.5908
chr19:13043981-13044182,209.565,9.13433,7.992539999999999,11.3321,40.3731,16.9316,11.5622,24.3831,11.2687,10.7799
chr19:13043999-13044200,209.923,9.246269999999999,7.70149,11.9813,42.1866,17.357,10.8458,26.1294,11.3134,10.6903
chr19:13048209-13048410,290.078,14.4042,5.7102,17.6144,197.255,24.8433,23.6704,28.1107,14.3097,14.0808
chr19:13048240-13048441,346.14099999999996,15.4838,7.9850699999999994,19.9664,214.72099999999998,26.8097,26.8321,30.8868,14.3097,14.5435
chr19:13048713-13048914,2048.91,30.0585,148.287,35.25,244.332,52.1082,86.0398,131.701,26.3843,36.7724
chr19:13048718-13048919,2075.39,30.1455,152.491,35.4552,243.62900000000002,52.7736,87.1779,134.886,26.5896,36.7662
chr19:13048772-13048973,2292.71,31.3619,193.345,37.6493,236.014,59.2637,98.1032,171.113,29.2624,35.7923
chr19:13048829-13049030,2300.99,32.7313,220.998,39.4378,229.919,64.3905,106.302,213.058,32.9229,33.8284
chr19:13048832-13049033,2295.6,32.7873,222.024,39.5087,229.699,64.6256,106.67200000000001,215.31599999999997,33.1244,33.7463
chr19:13049040-13049241,1998.59,35.4453,300.633,31.8221,208.22,147.136,86.7537,334.94,31.2637,40.454
chr19:13049113-13049314,2227.69,40.8308,357.32800000000003,28.6891,198.408,201.44799999999998,73.107,326.08099999999996,28.1468,40.2102
chr19:13049116-13049317,2238.09,41.0697,359.254,28.5659,198.139,203.422,72.5958,325.04,28.0945,40.0535
chr19:13049120-13049321,2251.96,41.3881,361.82099999999997,28.4017,197.78099999999998,206.053,71.9142,323.652,28.0249,39.8445
chr19:13049137-13049338,2310.91,42.7413,372.731,27.704,196.25900000000001,217.239,69.0174,317.752,27.7289,38.9565
chr19:13049156-13049357,2360.52,44.1766,379.81300000000005,26.9042,194.641,227.468,65.5858,309.878,27.5672,37.8657
chr19:13049176-13049377,2380.7,45.495,377.152,26.0585,193.19799999999998,233.488,61.7052,299.231,27.7413,36.5224
chr19:13049180-13049381,2384.73,45.7587,376.619,25.8893,192.90900000000002,234.692,60.9291,297.10200000000003,27.7761,36.2537
chr19:13049190-13049391,2394.82,46.4179,375.289,25.4664,192.188,237.701,58.9888,291.779,27.8632,35.5821
chr19:13049240-13049441,2282.56,48.2102,334.93300000000005,23.449,188.112,233.312,49.3993,262.275,29.2052,33.0821
chr19:13049576-13049777,277.851,61.4266,12.5659,14.7562,98.6928,45.102,22.2848,77.8408,24.6965,19.5771
chr19:13049586-13049787,270.425,62.6953,11.9067,14.5697,95.9067,43.7214,22.0858,74.8806,24.5348,19.3657
chr19:13049600-13049801,260.07099999999997,64.4204,10.9826,14.306,91.9614,41.7786,21.7998,70.699,24.3072,19.0672
chr19:13049644-13049845,259.907,66.0622,9.3408,13.7587,84.1356,38.6045,20.76,61.3955,23.76,19.5597
chr19:13049679-13049880,264.246,63.8308,8.54229,13.4291,78.8781,36.9316,20.0361,55.2935,23.6928,19.8383
chr19:13051479-13051680,106.641,5.3893,2.22388,24.7376,17.8296,12.2326,21.2052,13.3532,8.361939999999999,3.5945300000000002
chr19:13051494-13051695,106.771,5.5199,2.24254,25.4652,17.3632,12.158,21.1866,13.2786,8.417910000000001,3.48259
chr19:13051496-13051697,106.789,5.53731,2.2450200000000002,25.5622,17.301,12.148,21.1841,13.2687,8.42537,3.46766
chr19:13051497-13051698,106.79700000000001,5.5460199999999995,2.24627,25.6107,17.2699,12.142999999999999,21.1828,13.2637,8.4291,3.4602
chr19:13051571-13051772,85.1057,7.33333,2.2699,25.393,15.4216,14.0908,19.1157,12.7823,8.71269,3.5186599999999997
chr19:13051572-13051773,84.7376,7.363180000000001,2.27363,25.357,15.4005,14.1294,19.0721,12.7724,8.71393,3.52239
chr19:13051581-13051782,81.4241,7.6318399999999995,2.30721,25.0323,15.2102,14.4764,18.6803,12.6828,8.72512,3.55597
chr19:13056478-13056679,1074.16,46.9241,98.8109,47.301,125.65799999999999,92.8495,147.643,296.057,24.5697,24.4117
chr19:13056502-13056703,1134.45,47.2774,108.249,45.5062,133.868,97.291,142.371,294.908,25.4614,25.6493
chr19:13056937-13057138,671.331,29.5398,10.6194,16.9826,176.50599999999997,47.2923,30.4664,101.637,32.8756,22.959
chr19:13056939-13057140,674.2860000000001,29.601999999999997,10.709000000000001,16.9453,176.18,47.1729,30.4515,101.463,32.8831,22.9042
chr19:13057211-13057412,189.99599999999998,18.9652,8.31343,19.3657,75.8943,12.6729,16.5721,48.6294,26.8669,17.1095
chr19:13057222-13057423,175.19299999999998,18.5684,7.9577100000000005,19.5435,73.8147,12.0025,16.1617,47.5622,26.9216,17.2189
chr19:13057223-13057424,173.847,18.5323,7.92537,19.5597,73.6256,11.9415,16.1244,47.4652,26.9266,17.2289
chr19:13057224-13057425,172.50099999999998,18.4963,7.89303,19.5759,73.4366,11.8806,16.0871,47.3682,26.9316,17.2388
chr19:13057225-13057426,171.155,18.4602,7.8607,19.592,73.2475,11.8197,16.0498,47.2711,26.9366,17.2488
chr19:13057226-13057427,169.81,18.4241,7.828360000000001,19.6082,73.0585,11.7587,16.0124,47.1741,26.9415,17.2587
chr19:13057228-13057429,167.118,18.352,7.76368,19.6405,72.6803,11.6368,15.9378,46.9801,26.9515,17.2786
chr19:13057232-13057433,161.735,18.2077,7.63433,19.7052,71.9241,11.392999999999999,15.7886,46.592,26.9714,17.3184
chr19:13058693-13058894,1060.47,24.2177,47.3744,94.4241,98.3532,11.9963,221.924,211.59099999999998,63.6343,91.199
chr19:13058873-13059074,1756.15,29.2774,54.9204,110.20299999999999,109.21,12.7264,280.825,277.705,85.8955,104.68299999999999
chr19:13058874-13059075,1753.03,29.2786,54.6542,109.92299999999999,109.19,12.7438,280.384,277.149,85.6903,104.54700000000001
chr19:13058885-13059086,1718.73,29.2923,51.7264,106.845,108.971,12.9353,275.541,271.034,83.4328,103.056
chr19:13066904-13067105,163.68200000000002,15.7873,7.773630000000001,20.6779,30.7313,17.2624,22.7786,12.8358,13.7736,10.5075
chr19:13066947-13067148,180.68900000000002,16.75,8.09453,21.2127,32.8172,18.546,23.7413,13.5846,15.1107,11.1493
chr19:13066958-13067159,181.188,16.9403,7.934080000000001,21.1667,33.4142,18.9117,23.5933,13.8968,15.5423,11.2823
chr19:13066980-13067181,179.87400000000002,17.2687,7.46891,20.9751,34.6182,19.6505,23.0734,14.5808,16.4453,11.5286
chr19:13066984-13067185,179.636,17.3284,7.38433,20.9403,34.8371,19.7848,22.9789,14.7052,16.6095,11.5734
chr19:13076176-13076377,673.928,384.601,7.45896,21.2861,141.203,45.8159,36.5286,76.8085,33.6791,31.8632
chr19:13076216-13076417,742.005,412.284,6.39677,21.9652,148.16899999999998,51.8296,41.541000000000004,79.2886,35.6057,33.7687
chr19:13076255-13076456,758.4889999999999,419.97,5.315919999999999,21.7301,151.291,53.7873,44.8458,79.1542,36.4241,34.3284
chr19:13076262-13076463,752.0110000000001,416.923,5.1592,21.4863,150.891,53.352,45.0025,78.4577,36.3458,34.1281
chr19:13076273-13076474,741.832,412.134,4.91294,21.1032,150.261,52.6679,45.2488,77.3632,36.2226,33.8134
chr19:13076291-13076492,725.175,404.29900000000004,4.50995,20.4764,149.231,51.5485,45.6517,75.5721,36.0211,33.2985
chr19:13076292-13076493,724.25,403.86300000000006,4.48756,20.4415,149.174,51.4863,45.6741,75.4726,36.01,33.2699
chr19:13076293-13076494,723.325,403.42800000000005,4.46517,20.4067,149.11700000000002,51.4241,45.6965,75.3731,35.9988,33.2413
chr19:13076428-13076629,482.506,252.495,4.49876,14.7998,120.006,31.3259,41.3719,53.6368,30.5609,32.5734
chr19:13076510-13076711,365.657,171.30700000000002,5.315919999999999,15.0572,104.632,23.3321,36.4627,43.5485,27.3918,32.8296
chr19:13076542-13076743,314.791,146.94899999999998,5.15672,15.6144,98.5025,20.5858,32.8408,40.1256,25.959,31.4366
chr19:13088675-13088876,407.86199999999997,204.28599999999997,9.771139999999999,12.3259,58.1891,27.2015,11.5933,25.393,15.2189,9.80597
chr19:13088677-13088878,412.35900000000004,206.167,9.87065,12.3856,58.4677,27.4279,11.7376,25.4776,15.2413,9.917910000000001
chr19:13088683-13088884,425.852,211.808,10.1692,12.5647,59.3035,28.107,12.1704,25.7313,15.3085,10.2537
chr19:13088691-13088892,443.842,219.331,10.5672,12.8035,60.4179,29.0124,12.7475,26.0697,15.398,10.7015
chr19:13088744-13088945,506.12300000000005,253.69799999999998,12.3246,13.9465,65.3271,32.357,15.4701,27.2027,15.2699,12.8408
chr19:13088746-13088947,508.05800000000005,254.87900000000002,12.3843,13.9863,65.4938,32.4639,15.5647,27.2376,15.26,12.9154
chr19:13088789-13088990,493.856,259.193,13.0846,14.3545,66.5709,31.7226,15.7351,26.8557,14.2102,13.1965
chr19:13094408-13094609,369.15,274.69,4.51617,13.9689,128.209,22.9104,16.8682,76.5634,22.4142,14.4714
chr19:13094439-13094640,365.565,301.796,4.1306,13.1978,136.80700000000002,23.1032,16.2127,76.4863,23.2624,15.0883
chr19:13094481-13094682,330.914,315.59,3.7263699999999997,11.954,143.988,21.8744,14.9751,73.3296,23.3122,15.2662
chr19:13094494-13094695,317.106,317.465,3.6131800000000003,11.5498,145.734,21.3408,14.5547,72.0361,23.2152,15.25
chr19:13094496-13094697,314.981,317.754,3.59577,11.4876,146.002,21.2587,14.49,71.8371,23.2002,15.2475
chr19:13140815-13141016,111.979,96.9092,3.51493,8.13557,27.4863,7.7960199999999995,9.51866,15.3731,7.05473,5.95149
chr19:13140817-13141018,112.71799999999999,97.4813,3.4527400000000004,8.185319999999999,27.4938,7.78607,9.54602,15.3582,7.06965,5.9539800000000005
chr19:13140818-13141019,113.087,97.7674,3.42164,8.2102,27.4975,7.78109,9.5597,15.3507,7.07711,5.95522
chr19:13140824-13141025,115.303,99.4838,3.23507,8.35945,27.5199,7.751239999999999,9.64179,15.306,7.12189,5.96269
chr19:13144197-13144398,149.327,47.1144,4.24751,11.4565,27.1704,9.29229,13.0871,14.2774,10.0087,6.79478
chr19:13144951-13145152,481.973,130.201,12.0609,8.2898,46.6866,37.4366,10.9465,27.5784,15.1455,7.912939999999999
chr19:13145043-13145244,613.165,123.866,14.6231,10.5585,42.4453,37.5012,10.8383,31.4328,15.8209,6.4801
chr19:13163238-13163439,88.9142,6.2935300000000005,1.51244,4.36567,19.4055,7.726369999999999,8.52612,11.3172,5.98756,3.699
chr19:13163248-13163449,94.6107,6.04478,1.5,4.58955,19.4303,7.912939999999999,8.61318,11.2052,6.04975,3.79851
chr19:13163250-13163451,95.7338,5.99254,1.4937799999999999,4.6355699999999995,19.4216,7.96517,8.631839999999999,11.1878,6.0597,3.81965
chr19:13163266-13163467,103.67399999999999,5.71393,1.39428,4.9539800000000005,19.2226,8.601989999999999,8.83085,11.0684,6.0597,3.99876
chr19:13163270-13163471,105.65899999999999,5.64428,1.3694,5.033580000000001,19.1729,8.76119,8.8806,11.0386,6.0597,4.0435300000000005
chr19:13171936-13172137,144.592,41.8408,7.83458,9.62438,79.1095,7.476369999999999,11.8607,23.893,12.8644,11.0808
chr19:13172008-13172209,182.235,62.4988,12.1405,10.8221,87.5871,8.57587,12.9789,27.3159,13.5759,11.6604
chr19:13172266-13172467,592.872,159.519,12.1679,15.2002,89.694,32.194,10.8483,32.7065,15.9154,12.0124
chr19:13172306-13172507,572.927,158.767,10.4279,15.5883,84.5784,31.1866,11.0398,30.6866,15.3781,11.9726
chr19:13172327-13172528,532.5980000000001,152.629,9.4092,15.4838,80.0075,29.2799,10.9876,29.3022,14.9863,11.7114
chr19:13172331-13172532,524.9169999999999,151.46,9.21517,15.4639,79.1368,28.9167,10.9776,29.0386,14.9117,11.6617
chr19:13173187-13173388,24.5833,6.39303,6.05473,6.652989999999999,19.4838,8.19652,5.90174,9.64055,6.828360000000001,5.4850699999999994
chr19:13173196-13173397,24.8744,6.42662,6.18905,6.58582,19.6294,8.31965,5.83458,9.62935,6.77239,5.40672
chr19:13173197-13173398,24.9067,6.43035,6.2039800000000005,6.578360000000001,19.6455,8.33333,5.82711,9.628110000000001,6.76617,5.39801
chr19:13173200-13173401,24.9988,6.44527,6.23881,6.55473,19.694000000000003,8.368160000000001,5.79726,9.62935,6.742539999999999,5.373130000000001
chr19:13173201-13173402,25.005,6.4564699999999995,6.23383,6.54478,19.7052,8.36567,5.77985,9.63308,6.7350699999999994,5.3694
chr19:13173203-13173404,25.0174,6.47886,6.22388,6.5248800000000005,19.7276,8.3607,5.745019999999999,9.64055,6.72015,5.36194
chr19:13173212-13173413,25.0734,6.5796,6.1791,6.43532,19.8284,8.33831,5.58831,9.67413,6.652989999999999,5.32836
chr19:13180422-13180623,2095.28,33.8706,183.333,234.795,189.285,10.4988,494.662,132.465,174.638,275.357
chr19:13180432-13180633,2140.94,34.4552,192.338,245.80200000000002,193.29,10.2251,517.398,137.241,184.787,285.755
chr19:13180485-13180686,2237.08,36.194,222.706,292.731,210.15400000000002,8.24254,613.336,157.366,229.16400000000002,324.133
chr19:13180492-13180693,2240.2,36.3333,225.58,298.164,212.08700000000002,7.94652,624.35,159.673,234.39700000000002,328.086
chr19:13180863-13181064,853.29,36.4813,28.1256,74.7388,100.662,8.60448,152.045,68.9863,42.6505,83.3893
chr19:13180864-13181065,852.052,36.4677,28.0535,74.2998,100.445,8.6306,151.072,68.7363,42.3843,82.9988
chr19:13180867-13181068,848.34,36.4266,27.8371,72.9826,99.796,8.708960000000001,148.154,67.9863,41.5858,81.8271
chr19:13183385-13183586,104.316,16.4888,3.4912900000000002,5.23756,27.7052,6.0995,5.02114,10.1343,7.0472600000000005,5.16418
chr19:13183386-13183587,104.949,16.541,3.4962699999999995,5.24254,27.6828,6.08831,5.0323400000000005,10.1381,7.0398,5.1704
chr19:13183514-13183715,134.071,19.3047,3.79975,4.79104,26.0274,5.62935,4.51368,10.3483,6.48259,7.937810000000001
chr19:13183516-13183717,133.178,19.2376,3.7898,4.77114,25.9975,5.64677,4.48134,10.3284,6.4801,7.972639999999999
chr19:13188189-13188390,829.4789999999999,30.3296,16.6368,80.9104,123.195,7.58582,239.12400000000002,78.5796,70.9055,92.5062
chr19:13190368-13190569,1016.53,36.9938,12.4726,21.6493,86.09200000000001,8.69652,37.3495,68.2425,18.6567,17.0908
chr19:13190370-13190571,1020.49,36.9341,12.4701,21.5647,86.1791,8.66418,37.1803,68.2848,18.6269,17.1082
chr19:13190373-13190574,1026.42,36.8445,12.4664,21.4378,86.3097,8.61567,36.9266,68.3483,18.5821,17.1343
chr19:13190390-13190591,1060.01,36.3371,12.4453,20.7189,87.0498,8.3408,35.4888,68.7077,18.3284,17.2823
chr19:13190413-13190614,1072.12,35.352,12.6082,19.7736,86.6405,8.02239,33.3296,68.3818,17.8483,17.2848
chr19:13190572-13190773,750.0089999999999,27.2836,13.1169,15.7811,66.209,8.82836,20.1953,59.7774,15.5386,17.5784
chr19:13190593-13190794,700.173,26.1604,13.1169,15.5199,63.0224,9.19403,19.0983,58.4714,15.5124,17.9963
chr19:13193259-13193460,174.94,49.3333,1.89925,5.85323,21.1182,6.1107,3.35572,14.5908,14.1915,7.212689999999999
chr19:13193267-13193468,176.731,50.3184,1.96891,5.783580000000001,21.5261,6.1505,3.44527,14.5112,14.300999999999998,7.1330800000000005
chr19:13193276-13193477,178.74599999999998,51.4266,2.0472599999999996,5.70522,21.9851,6.19527,3.5460199999999995,14.4216,14.4241,7.0435300000000005
chr19:13200036-13200237,248.333,58.8159,0.633085,4.45025,28.76,14.7226,4.3607,10.6045,7.017410000000001,5.684080000000001
chr19:13200039-13200240,252.33,59.3868,0.659204,4.4204,28.7152,14.9204,4.3495,10.6082,7.05473,5.78109
chr19:13200040-13200241,253.662,59.5771,0.66791,4.41045,28.7002,14.9863,4.34577,10.6095,7.06716,5.81343
chr19:13200076-13200277,282.575,63.3097,1.04851,4.1144300000000005,27.596999999999998,17.0373,4.00995,10.3234,7.45025,6.81468
chr19:13200095-13200296,294.20099999999996,64.6803,1.26119,3.97264,26.9117,18.0535,3.7972599999999996,10.1107,7.6393,7.31095
chr19:13200125-13200326,288.767,63.4216,1.56592,3.77736,25.857,18.7488,3.3022400000000003,9.743780000000001,7.75,7.5248800000000005
chr19:13200134-13200335,285.868,62.8619,1.65547,3.72139,25.5435,18.9055,3.14552,9.631839999999999,7.77239,7.55846
chr19:13200135-13200336,285.546,62.7998,1.6654200000000001,3.7151699999999996,25.5087,18.9229,3.12811,9.6194,7.7748800000000005,7.562189999999999
chr19:13204691-13204892,813.924,210.937,8.0398,15.2811,146.30200000000002,32.8134,16.408,33.709,17.6393,16.8881
chr19:13204698-13204899,822.387,212.321,8.00498,15.5075,147.19899999999998,32.9963,16.5734,33.7873,17.7264,16.8184
chr19:13207091-13207292,559.655,39.4764,19.347,9.44154,117.126,20.1343,10.0249,43.148,14.3072,11.7027
chr19:13207096-13207297,572.5409999999999,40.291,19.7948,9.47264,118.257,20.2276,10.0808,43.4216,14.4192,11.8022
chr19:13207124-13207325,619.596,44.2214,21.296,9.40423,124.09100000000001,19.8433,10.1206,44.7276,14.8346,12.2413
chr19:13207125-13207326,621.146,44.3582,21.3445,9.4005,124.296,19.8246,10.1206,44.7724,14.8483,12.2562
chr19:13207174-13207375,653.9069999999999,48.9328,22.2587,9.12935,132.79399999999998,18.3358,9.93905,46.7301,15.4602,13.0224
chr19:13207178-13207379,653.0459999999999,49.1318,22.2139,9.0995,133.356,18.1667,9.9092,46.8694,15.505,13.0871
chr19:13207190-13207391,650.464,49.7289,22.0796,9.00995,135.042,17.6592,9.81965,47.2873,15.6393,13.2811
chr19:13207191-13207392,650.249,49.7786,22.0684,9.00249,135.183,17.6169,9.81219,47.3221,15.6505,13.2973
chr19:13207192-13207393,650.034,49.8284,22.0572,8.99502,135.32299999999998,17.5746,9.804730000000001,47.357,15.6617,13.3134
chr19:13207193-13207394,649.818,49.8781,22.046,8.98756,135.464,17.5323,9.797260000000001,47.3918,15.6729,13.3296
chr19:13207195-13207396,649.388,49.9776,22.0236,8.97264,135.745,17.4478,9.78234,47.4614,15.6953,13.3619
chr19:13207568-13207769,206.929,21.01,7.28109,8.097010000000001,98.2811,13.8769,9.138060000000001,33.3595,10.8831,13.0784
chr19:13207609-13207810,168.183,20.7413,7.10199,7.912939999999999,90.8072,13.0075,8.53731,29.9005,11.505,13.4055
chr19:13207612-13207813,165.21599999999998,20.7935,7.1318399999999995,7.905469999999999,90.3147,12.9328,8.50746,29.6542,11.602,13.4353
chr19:13207625-13207826,152.362,21.0199,7.261189999999999,7.873130000000001,88.1803,12.6095,8.378110000000001,28.5871,12.0224,13.5647
